10 10
76 38 17
24 58 47
73 83 79
51 90 92
8 49 92
86 5 63
86 59 6
6 96 92
67 25 44
67 68 61
26 92 73
11 87 70
7 82 3
56 50 2
27 8 97
97 65 90
84 5 82
20 77 70
79 21 90
76 10 59
76 12 21
78 91 0
55 25 37
20 36 100
57 65 42
25 44 17
52 94 31
63 60 3
44 11 99
36 86 53
66 46 97
50 27 98
97 78 52
44 83 78
79 44 13
83 25 16
66 50 59
15 62 38
5 52 95
21 60 69
8 14 86
2 98 56
56 51 97
79 68 80
57 61 41
53 87 56
13 10 52
72 97 35
46 31 52
82 52 34
82 97 72
38 49 77
69 81 76
16 3 0
65 21 88
8 42 31
91 10 55
47 21 12
33 91 35
79 99 66
83 3 86
39 54 27
92 3 9
79 46 91
100 20 12
89 77 87
53 19 85
44 96 11
93 85 34
42 99 43
50 37 32
67 57 73
56 38 71
37 82 15
32 83 99
92 97 23
31 29 57
5 55 93
55 30 80
87 60 21
4 20 19
99 67 78
64 10 87
89 13 31
83 23 54
23 76 66
93 54 43
51 58 1
72 73 88
23 80 38
77 50 70
88 37 13
20 52 22
43 34 37
46 57 56
35 1 19
10 83 100
65 47 54
32 1 38
37 95 19
91 75 60
22 70 37
16 56 74
9 17 49
3 94 42
55 93 80
88 66 96
86 63 31
48 9 24
14 56 78
55 70 14
48 8 57
6 37 48
53 62 63
73 39 31
5 11 98
39 52 53
27 16 48
37 57 91
96 25 91
33 24 49
8 56 5
81 73 20
16 97 40
81 62 70
54 4 64
45 65 82
16 95 64
1 30 57
87 12 56
1 65 12
43 48 39
61 11 91
73 29 87
58 25 81
75 62 30
52 37 1
86 32 75
4 8 66
17 7 60
67 8 78
98 33 4
21 66 36
50 88 50
20 7 19
28 92 45
78 12 22
83 97 66
38 88 83
57 91 12
1 82 71
90 59 53
80 94 84
6 94 99
92 44 68
57 21 98
46 76 7
94 2 11
85 19 2
96 48 69
17 23 22
90 21 51
47 62 63
69 59 53
74 58 4
59 33 30
53 7 13
28 96 76
10 68 15
29 61 35
22 73 13
91 47 91
22 72 17
89 4 17
65 18 67
92 54 23
17 12 51
85 54 15
39 3 14
58 52 20
95 99 28
5 2 39
36 61 31
2 23 21
41 97 89
84 13 10
52 25 32
98 15 31
66 68 57
76 29 14
62 77 53
14 86 92
16 21 4
69 65 31
12 57 57
23 57 92
61 85 16
14 28 51
76 22 6
93 40 42
26 19 59
29 67 35
67 10 55
67 41 25
82 8 70
96 64 39
78 63 74
70 40 29
28 21 72
22 81 12
30 56 63
7 69 0
89 95 78
40 91 69
66 94 18
49 69 97
37 92 28
90 36 5
80 2 42
52 81 100
67 39 32
62 87 99
9 80 16
7 26 59
52 72 53
26 27 99
2 11 32
96 17 56
60 91 42
82 31 2
53 46 61
79 23 25
57 11 17
16 96 79
46 12 36
60 4 30
42 12 56
60 85 66
57 60 46
5 24 35
25 93 55
58 29 74
22 45 30
22 91 17
5 40 41
2 90 67
65 37 88
34 13 87
4 70 100
62 88 15
26 77 1
33 39 36
90 65 61
82 76 50
12 32 46
28 35 57
43 69 43
74 91 50
1 3 35
38 52 32
57 54 8
25 56 1
20 91 7
6 49 13
37 78 23
11 73 64
81 63 86
31 48 34
25 99 93
68 51 61
31 86 74
94 87 50
81 65 59
71 52 14
78 17 52
72 100 90
15 17 59
29 40 27
96 45 8
66 87 91
71 92 44
75 16 47
88 27 39
24 32 20
72 18 36
58 81 2
39 28 51
47 35 27
60 37 94
52 84 1
64 61 20
15 12 90
64 28 34
46 87 25
1 22 35
6 81 4
70 57 39
98 94 19
27 85 66
23 37 55
48 49 54
74 39 80
40 37 47
96 27 84
36 54 73
29 33 29
20 94 39
39 80 39
74 6 97
39 71 32
24 76 89
61 100 13
65 89 8
14 62 85
56 97 64
87 21 98
93 36 17
16 18 27
31 64 81
36 39 34
15 97 78
42 28 57
81 68 73
7 73 91
32 76 47
78 53 83
6 75 63
58 21 6
26 36 0
24 37 69
63 66 35
52 15 83
98 78 10
71 1 73
67 51 65
34 27 50
33 76 5
38 47 79
42 51 47
40 88 36
15 81 20
33 48 50
88 28 55
48 99 100
57 41 23
51 14 32
9 68 79
13 60 32
33 63 32
38 75 80
92 7 88
49 20 72
84 92 93
91 45 38
84 45 24
70 69 37
16 71 89
19 30 95
15 37 65
44 38 55
32 46 62
76 73 99
49 98 49
54 20 0
83 77 71
13 91 3
32 88 19
53 3 84
83 56 82
84 99 9
80 19 37
72 6 14
17 18 18
32 7 55
88 14 37
20 83 88
88 10 90
13 82 94
84 66 10
54 44 62
66 62 75
22 67 81
42 59 75
19 93 33
48 3 26
67 90 34
60 59 39
78 15 10
64 21 4
61 71 64
73 35 91
65 24 69
92 52 91
90 97 81
54 80 55
75 93 63
19 91 72
23 43 50
73 33 91
59 50 71
28 31 44
26 81 86
36 32 22
11 91 37
69 1 17
43 18 11
4 58 94
63 89 6
74 78 13
53 60 91
4 19 76
62 79 83
69 21 59
63 35 5
26 11 49
18 35 52
26 56 62
36 27 71
73 40 6
3 80 35
20 17 24
9 18 87
36 9 20
21 18 89
28 72 19
6 28 52
11 78 69
47 42 98
32 39 37
96 32 0
89 73 95
76 95 64
58 39 57
4 80 32
11 93 91
91 52 40
85 33 19
39 83 59
95 93 57
38 78 5
98 9 99
60 51 39
45 73 38
37 20 33
51 75 66
7 21 78
81 100 9
82 38 94
16 62 35
2 100 23
68 19 99
21 45 13
34 30 21
74 87 50
85 56 73
70 18 79
85 41 9
82 16 23
44 41 95
10 39 4
51 16 2
23 67 39
92 21 3
40 32 10
36 98 47
42 2 77
82 2 23
63 39 65
33 19 98
97 81 0
62 18 26
49 12 38
56 92 87
8 64 6
31 42 77
42 54 53
81 74 51
32 19 4
64 18 74
74 55 7
35 34 52
4 81 71
33 38 68
55 32 4
60 79 49
46 99 34
55 4 57
64 16 91
43 97 81
94 82 82
27 39 44
2 62 72
16 58 4
13 25 92
42 44 32
66 48 35
100 43 87
13 99 93
33 2 7
48 41 39
87 90 39
63 75 54
39 90 18
43 17 37
75 60 40
1 90 65
11 65 61
3 30 67
85 42 17
45 61 49
20 45 13
20 47 17
57 98 86
89 75 70
49 72 40
8 52 0
50 29 22
24 36 21
67 18 83
82 14 43
23 15 66
93 59 58
65 83 38
90 16 26
28 48 68
98 19 9
15 58 96
70 25 17
50 91 93
6 45 53
42 14 42
71 86 36
87 7 24
75 49 47
94 32 42
18 13 14
10 18 33
76 37 92
36 75 83
72 34 43
96 55 24
62 91 36
13 2 9
64 62 2
41 61 19
17 26 5
100 90 29
41 15 69
1 45 49
80 46 23
47 41 30
67 59 30
13 70 91
30 75 95
52 80 59
32 4 70
22 33 82
88 99 92
35 42 42
27 95 18
45 54 76
81 30 3
86 15 26
45 60 34
79 84 47
96 4 54
12 34 10
91 81 19
29 89 54
56 23 37
79 55 62
20 87 82
78 26 88
5 15 81
79 30 80
27 91 59
78 85 44
36 44 31
89 2 3
50 57 18
98 77 60
19 23 33
84 71 19
66 57 37
95 56 89
80 81 46
29 55 17
67 82 33
27 59 10
82 71 75
85 39 37
43 13 41
30 73 69
12 4 6
85 31 64
86 21 95
73 69 73
42 79 84
68 28 48
55 8 14
89 11 92
29 35 23
4 92 2
73 2 90
17 40 83
56 47 9
66 95 0
24 77 11
57 62 31
75 88 91
86 93 71
22 31 93
87 98 97
60 9 90
79 100 86
59 64 64
49 83 48
37 58 81
79 11 18
28 94 52
83 5 77
66 98 3
47 12 32
84 10 51
72 86 36
39 84 91
98 30 47
9 40 87
31 57 49
34 49 54
84 16 20
90 49 79
72 83 72
10 79 3
65 84 31
62 45 83
43 58 27
85 2 5
34 42 65
93 78 84
57 45 33
27 70 65
9 21 28
94 13 40
50 7 34
7 62 31
46 82 3
84 49 99
24 1 9
57 47 68
46 21 6
78 64 21
17 22 4
38 37 28
62 19 41
54 18 21
72 55 46
62 69 15
79 93 31
90 91 21
9 67 44
65 96 11
46 14 79
8 87 90
77 71 56
84 54 5
75 92 30
38 55 92
54 1 100
30 62 43
80 66 63
20 15 11
53 71 54
93 69 43
88 71 76
78 60 45
67 26 67
97 91 93
35 69 59
9 22 63
82 96 53
24 68 36
7 19 31
14 83 56
100 73 26
8 21 77
61 73 83
74 47 95
100 55 35
71 48 36
100 14 78
75 27 44
89 100 25
93 30 87
99 93 6
39 22 86
82 74 20
82 23 31
45 9 63
10 59 32
55 11 12
1 63 72
88 74 61
25 68 5
13 9 61
28 57 73
44 14 64
60 2 81
23 24 38
23 72 80
77 28 3
8 75 49
57 96 34
99 63 16
87 9 50
47 30 48
56 18 62
81 90 77
8 73 85
93 17 14
67 28 98
7 83 24
19 3 74
20 8 67
47 4 64
23 35 66
49 15 55
97 13 40
43 39 47
70 16 28
67 52 22
59 4 5
54 91 7
12 75 35
17 89 3
84 40 57
16 57 0
91 41 97
8 77 20
89 10 97
55 27 47
59 76 80
68 31 14
79 15 53
47 80 30
83 35 83
57 83 46
53 97 3
78 81 49
34 80 71
42 90 6
97 89 57
9 8 12
52 57 69
46 9 55
30 26 13
75 33 43
38 2 28
89 42 85
93 31 54
8 18 92
81 1 20
81 10 66
100 7 59
74 54 51
5 19 31
28 50 99
90 50 28
40 21 17
9 91 79
4 29 55
38 9 36
4 39 11
85 43 73
4 57 100
95 82 1
15 76 61
70 59 4
61 83 100
26 21 56
2 34 95
69 100 48
48 16 4
53 55 4
41 89 81
38 23 6
6 85 35
40 8 35
9 96 55
47 5 20
53 38 95
7 16 94
24 2 6
67 6 3
92 16 84
78 83 72
85 69 60
68 43 70
84 76 98
37 73 9
41 54 77
90 32 25
52 44 54
58 48 44
80 85 34
37 18 52
20 22 53
72 16 46
36 51 96
27 79 74
34 74 30
14 53 63
85 53 1
13 7 59
90 23 65
11 32 77
34 28 6
59 40 16
74 23 13
87 26 77
18 80 30
32 49 21
86 61 35
66 60 0
97 5 38
30 23 44
4 63 61
28 98 25
17 46 53
85 87 13
50 75 15
18 41 72
48 34 90
69 19 61
59 44 26
18 48 5
77 66 96
7 36 19
5 1 99
35 31 95
96 12 68
19 52 71
90 98 90
7 54 99
71 34 9
33 66 93
97 44 56
73 23 77
59 25 45
21 73 66
79 95 72
63 32 28
65 50 14
74 51 5
52 35 34
9 43 82
33 79 6
24 39 47
65 71 49
35 41 21
86 2 31
26 51 100
72 9 22
84 37 76
43 91 43
94 75 100
14 39 54
24 9 56
67 96 25
24 70 14
47 94 98
67 14 43
27 45 45
7 52 11
70 53 4
15 59 94
37 94 9
63 47 74
5 67 54
80 44 84
39 13 65
96 39 55
22 42 63
54 30 96
26 23 83
75 10 63
90 63 68
17 53 97
18 93 42
58 32 56
92 76 63
94 7 99
80 25 87
61 58 48
97 64 53
14 58 98
14 70 99
66 36 82
26 4 7
1 55 75
98 7 88
92 24 23
98 8 30
48 97 48
37 89 29
13 48 99
32 75 57
82 58 11
42 98 56
36 58 44
23 98 77
74 37 12
41 9 36
25 65 87
42 66 50
54 11 94
18 84 100
68 78 46
18 49 54
54 13 17
72 8 42
91 6 100
5 43 70
2 18 7
86 46 90
44 47 71
42 40 36
15 8 5
17 32 77
27 3 98
40 95 91
40 69 52
85 37 32
49 10 64
40 24 7
28 74 68
46 97 60
24 89 74
89 66 63
51 18 19
10 100 84
57 78 24
27 51 62
82 80 5
45 38 33
90 52 99
8 3 28
52 65 50
77 99 66
99 75 45
17 41 85
36 65 90
23 65 13
1 72 76
61 50 46
55 28 12
61 54 4
12 52 22
89 26 38
80 42 45
56 69 13
90 84 38
94 72 90
45 53 50
36 82 56
67 91 76
52 26 4
59 28 6
38 13 65
38 35 13
30 15 29
71 26 16
82 19 69
51 99 63
84 25 65
54 2 95
91 93 83
86 11 18
24 49 77
37 27 17
93 22 57
58 38 51
82 18 20
32 38 58
86 30 50
83 89 88
25 4 76
16 12 26
95 81 87
13 16 8
45 13 50
69 78 70
5 94 69
5 81 97
70 65 100
77 27 99
1 95 30
2 81 85
10 95 15
77 100 80
32 89 79
94 49 15
63 13 82
11 6 66
36 33 13
57 93 41
32 28 94
64 54 44
45 98 95
93 88 35
15 65 97
75 18 17
87 22 48
2 65 64
73 71 81
78 50 7
33 37 68
33 61 61
40 18 26
92 73 12
25 75 79
44 78 59
83 37 65
100 6 20
45 58 8
82 77 66
27 53 42
4 48 100
12 68 4
30 84 92
83 6 97
17 61 69
78 96 0
56 52 94
100 9 76
92 57 20
89 64 69
72 10 62
59 88 68
62 25 42
49 16 76
56 72 53
64 12 30
33 47 76
15 50 80
4 75 5
68 29 15
8 63 45
40 74 43
36 30 32
30 59 21
96 2 4
3 49 84
49 27 52
61 42 50
29 100 56
91 21 86
22 80 63
99 66 24
27 41 44
98 31 50
17 94 54
9 26 33
53 88 9
84 94 8
68 39 33
38 3 69
33 5 81
11 43 95
80 35 37
31 83 19
47 51 77
55 92 56
72 96 25
96 83 4
3 98 16
96 18 5
35 65 47
28 69 86
58 75 66
22 96 83
58 80 100
31 4 45
85 96 96
49 45 74
6 46 47
78 8 97
19 34 62
16 26 9
94 64 45
60 68 5
50 100 23
71 79 94
29 87 33
38 85 18
84 28 41
23 75 86
81 79 52
7 42 1
45 52 73
78 72 34
82 9 83
59 99 96
63 100 75
43 73 43
73 26 15
53 26 36
68 52 93
33 71 81
72 21 66
4 87 51
60 76 85
38 66 5
20 25 96
72 42 65
75 74 17
27 62 95
38 16 80
99 49 40
95 18 65
19 16 44
55 13 74
33 90 29
40 44 76
24 88 21
49 66 29
80 88 63
35 91 58
11 19 53
52 97 58
84 59 9
31 39 77
5 46 7
37 16 22
76 39 51
76 88 6
20 34 23
18 28 73
19 72 34
49 62 88
42 5 34
23 71 41
96 3 0
92 30 100
10 51 31
75 68 11
11 31 77
89 19 12
81 66 18
72 95 13
84 77 37
23 69 63
92 77 58
46 36 47
82 11 81
13 86 13
31 3 98
92 33 4
9 6 7
67 79 5
28 1 4
98 53 35
91 98 31
53 2 33
92 10 82
79 17 97
46 13 57
53 50 48
44 91 72
87 6 9
19 96 40
90 48 16
1 34 3
43 86 45
9 39 77
25 74 16
69 84 43
45 46 61
97 36 5
77 65 86
67 72 64
4 42 91
6 30 60
41 16 95
41 73 100
47 88 9
49 65 98
21 33 57
100 1 79
1 56 7
35 89 39
63 14 92
94 78 97
97 87 83
62 36 51
66 15 33
37 26 59
78 70 9
74 77 70
70 48 70
54 89 25
24 21 7
26 57 11
52 30 38
100 82 73
60 56 36
39 81 80
68 33 13
27 24 86
36 60 28
84 46 5
86 52 69
87 83 97
80 41 8
60 46 22
81 7 86
76 7 80
85 68 18
56 41 61
76 65 85
85 36 67
14 65 0
18 77 94
63 65 93
91 61 0
66 32 24
46 34 35
73 60 87
58 90 70
91 95 63
82 35 10
76 8 51
98 97 90
88 1 59
21 22 24
42 88 86
20 74 46
47 46 21
5 70 19
19 55 79
57 1 95
8 68 88
54 21 36
19 64 0
15 95 39
29 83 74
7 68 57
21 88 15
75 95 1
67 2 7
49 64 16
82 60 11
54 78 61
70 23 55
26 60 79
89 43 58
23 59 97
13 5 72
35 19 97
72 80 56
91 63 81
64 77 38
7 85 61
58 93 89
79 91 51
4 10 89
5 68 34
85 63 2
49 67 42
99 14 41
27 81 53
41 79 82
33 55 68
86 4 25
89 40 74
26 32 90
79 5 39
12 37 46
37 41 80
50 30 59
47 67 35
23 42 76
13 31 79
49 81 100
11 18 8
32 37 25
19 20 55
5 49 36
94 50 67
6 23 54
42 38 4
13 95 55
46 65 32
41 93 65
9 64 47
68 45 76
52 63 54
55 94 46
12 82 97
52 40 73
91 1 55
60 28 8
40 77 83
95 4 1
61 27 71
91 72 55
100 34 82
65 73 18
85 84 50
35 88 90
73 15 82
40 82 75
27 60 86
20 60 64
55 75 76
12 28 6
63 10 87
51 32 70
70 85 68
36 37 100
70 64 96
57 20 10
73 5 72
16 78 90
63 96 32
57 49 55
18 25 55
45 90 63
17 87 87
52 95 53
22 100 30
56 22 37
11 30 19
40 10 69
68 40 67
92 8 90
49 47 26
39 44 60
98 37 42
80 91 25
23 89 48
76 94 23
7 66 100
25 85 46
10 50 25
24 29 87
11 7 7
9 14 6
12 22 60
68 70 9
74 45 34
16 76 38
66 12 19
53 12 18
5 54 82
5 44 72
49 87 75
56 13 24
91 55 76
56 32 4
57 75 62
87 40 24
85 91 46
5 56 85
63 26 97
62 3 78
45 39 13
17 71 70
27 74 18
73 10 25
79 26 54
33 58 1
27 15 33
42 97 93
17 39 100
77 47 81
31 79 82
47 27 54
46 58 17
47 32 0
58 73 29
71 47 23
14 43 93
59 31 21
21 85 65
92 31 9
31 18 3
61 26 43
37 28 71
93 16 74
24 35 88
54 50 1
86 42 91
74 26 100
37 79 89
89 30 77
94 25 97
77 59 89
81 53 2
59 5 83
58 71 60
37 59 75
55 16 52
21 15 90
12 97 89
37 62 38
93 80 78
40 86 66
77 14 94
28 61 89
90 27 69
43 98 73
50 17 90
45 17 82
75 19 99
55 22 20
97 9 15
24 95 100
71 96 80
4 85 83
51 25 38
30 53 64
89 18 13
60 64 39
17 97 25
14 38 38
41 62 57
7 91 99
18 7 39
29 62 16
76 42 72
39 100 28
77 97 45
1 11 51
26 5 91
100 40 33
23 63 56
42 78 76
94 40 43
16 80 81
36 79 82
50 80 99
90 70 2
78 75 4
56 67 97
11 99 2
94 24 46
90 18 87
96 52 74
38 5 12
8 69 93
71 6 17
9 28 25
38 24 34
39 98 46
65 33 96
2 79 96
39 11 24
1 87 28
22 48 48
21 31 7
88 84 76
69 51 23
10 24 18
26 82 77
99 56 75
2 46 40
8 24 100
15 32 36
95 63 35
33 9 26
94 31 17
22 83 26
17 29 8
63 49 21
11 46 13
7 93 31
84 44 94
48 10 35
30 65 93
84 86 98
69 11 74
65 51 92
36 68 59
94 99 54
95 69 58
89 55 84
60 96 17
58 27 41
10 56 67
10 99 0
13 50 69
94 86 13
82 49 72
13 73 62
81 8 49
17 27 48
24 66 53
69 18 80
44 72 56
46 27 74
64 33 3
66 58 94
26 41 48
33 57 11
71 68 84
16 35 21
45 85 78
60 71 55
40 45 87
59 95 38
27 40 71
99 44 87
89 53 17
32 9 73
51 43 49
31 2 92
1 76 85
14 25 85
92 72 36
98 46 78
94 43 85
38 63 35
15 67 35
92 1 65
64 2 16
76 55 87
49 41 84
73 98 77
84 50 31
51 86 70
27 71 85
23 31 88
74 68 44
6 22 29
88 56 29
74 17 50
68 59 3
60 54 97
100 54 62
22 46 83
32 69 73
73 44 67
57 40 25
21 76 3
68 44 75
14 32 88
87 3 6
94 67 88
85 5 98
39 57 82
83 76 81
12 62 91
63 79 62
9 53 51
42 37 49
45 100 60
82 70 81
11 29 78
79 49 86
55 99 91
42 56 17
41 1 59
87 31 56
46 94 23
81 17 72
41 12 51
72 57 42
80 78 51
29 66 8
5 77 72
96 49 57
51 19 62
84 9 45
41 99 19
82 48 32
22 90 91
58 41 72
66 67 96
98 63 41
2 77 33
10 77 98
66 35 99
79 51 12
89 46 99
4 83 30
57 9 56
80 71 28
88 95 61
17 10 96
55 59 62
12 39 75
1 4 21
50 99 41
42 57 37
63 57 56
22 38 62
82 57 70
22 40 87
2 40 66
53 92 20
47 16 6
14 76 52
45 28 65
97 7 49
58 30 48
23 40 46
33 89 24
88 73 26
51 50 26
3 68 55
35 68 4
40 55 83
60 38 54
79 34 74
23 39 2
64 100 20
72 64 98
40 56 37
95 5 39
84 4 77
48 76 77
28 7 19
4 61 14
74 83 52
68 55 35
14 36 72
46 54 10
32 8 49
44 69 21
3 73 30
31 90 79
81 51 54
25 72 97
83 53 10
3 43 22
66 10 38
37 80 2
78 10 10
29 59 68
87 30 43
75 14 39
74 95 76
15 57 94
11 22 6
56 79 39
31 91 9
50 55 0
92 39 8
19 60 71
78 49 82
28 54 15
64 41 75
10 82 67
74 89 38
25 10 24
100 30 42
73 93 58
43 66 81
29 69 8
88 18 25
10 60 21
9 30 96
57 17 48
57 27 85
57 86 25
100 87 83
77 4 22
7 63 99
65 16 38
92 40 32
48 92 89
83 48 80
54 75 96
69 2 87
8 28 55
35 14 18
90 86 1
76 49 84
96 35 41
77 25 22
31 40 90
3 97 73
31 58 93
83 16 13
32 16 25
76 27 0
34 6 79
43 33 33
65 22 30
53 95 44
45 97 93
6 27 14
31 6 65
16 52 91
89 28 63
57 71 17
63 21 33
71 83 53
73 4 22
6 21 75
59 45 2
83 33 63
62 58 28
37 70 50
39 86 77
74 12 60
21 81 68
16 61 18
96 62 36
3 55 78
10 85 51
37 55 98
83 58 26
16 17 58
2 1 10
66 83 62
97 22 6
63 19 96
82 93 58
17 63 28
3 5 83
71 74 7
35 98 41
97 31 34
81 41 67
61 40 45
17 55 89
77 51 8
25 63 58
90 93 59
65 79 63
65 80 27
54 40 35
99 60 41
10 15 24
77 68 52
70 100 72
43 32 4
68 57 75
14 37 80
2 17 31
8 79 56
46 64 63
64 58 90
43 2 78
9 79 13
17 25 22
54 10 55
15 56 69
68 80 92
55 60 97
17 19 23
43 67 8
91 30 8
99 71 65
90 25 30
63 71 67
61 99 4
78 65 15
24 28 86
91 76 89
74 72 81
57 35 82
18 61 7
18 100 0
71 93 13
87 82 91
51 83 16
89 39 92
38 46 82
99 47 23
46 61 87
94 81 92
11 75 74
92 85 94
92 19 6
53 86 62
26 64 96
2 12 73
70 17 41
21 2 50
74 63 66
92 89 39
90 62 86
34 25 86
73 90 16
23 92 48
93 29 63
30 41 42
65 5 38
81 20 26
37 49 93
37 72 75
35 32 34
97 88 41
21 49 8
38 61 5
93 68 2
67 78 6
56 87 53
60 17 53
69 79 43
23 61 41
62 6 18
26 75 41
1 51 70
35 6 99
64 52 92
53 52 98
35 2 1
59 58 79
84 96 89
100 86 34
55 88 97
64 17 1
84 56 52
8 60 98
6 52 41
91 59 67
21 14 29
90 10 72
92 100 42
12 80 55
52 70 53
44 60 85
76 36 25
54 34 41
38 94 65
36 72 3
55 67 51
24 11 21
52 41 90
4 100 30
90 78 12
69 20 80
96 69 4
43 24 24
79 45 0
42 15 87
95 65 56
10 80 43
29 77 59
49 58 79
97 63 91
100 99 86
29 54 63
81 25 8
55 44 82
57 59 58
100 58 61
57 89 84
18 74 86
25 12 56
60 97 0
6 5 41
58 60 98
31 33 37
59 46 23
92 14 95
91 77 56
6 92 73
96 40 20
78 66 1
87 72 56
78 32 70
51 6 15
34 59 64
83 54 85
98 100 40
80 28 95
18 68 52
88 16 19
63 87 49
20 62 98
52 13 85
26 66 43
84 74 93
18 22 81
70 46 15
54 76 29
67 24 97
76 31 14
69 31 54
29 30 43
12 13 87
95 21 84
99 39 59
70 33 15
62 56 71
5 35 47
89 34 44
35 99 23
62 84 26
95 11 8
39 40 72
92 60 22
20 44 51
21 53 66
33 50 3
59 63 60
26 100 20
34 22 12
67 44 44
22 54 71
25 37 49
83 8 53
58 35 15
32 25 62
48 26 32
73 42 80
85 13 34
79 92 98
9 42 99
86 98 55
4 66 67
59 14 72
75 15 6
64 73 54
94 65 56
100 74 4
65 31 26
67 40 17
41 7 58
47 55 71
4 68 3
33 80 28
47 78 64
93 5 14
89 79 81
32 23 51
65 64 12
94 71 92
40 7 37
73 99 55
12 71 47
4 22 51
21 59 62
9 35 67
97 29 75
72 75 91
55 52 64
81 31 7
11 83 23
31 55 66
25 29 9
92 11 1
56 78 15
50 96 77
26 95 49
13 76 41
75 97 29
7 78 7
19 45 36
20 80 98
60 61 57
98 59 1
19 28 21
88 3 8
41 76 52
61 56 16
41 28 48
31 53 0
21 19 78
44 28 66
49 4 61
93 53 0
88 78 51
2 39 68
4 14 38
34 88 34
60 11 22
100 51 87
38 86 96
54 25 90
51 38 62
76 79 33
75 77 40
36 71 48
49 13 79
36 64 47
53 22 8
96 37 57
85 23 81
89 85 76
93 50 33
29 48 37
88 30 78
81 34 70
95 87 11
73 34 79
27 65 17
58 22 33
2 37 30
90 72 11
64 67 71
86 56 48
60 74 99
9 5 6
82 63 94
33 8 17
12 67 59
41 51 60
48 39 14
91 36 55
32 73 68
18 60 46
38 77 68
33 77 20
34 94 9
63 80 5
5 89 1
82 20 5
52 29 12
16 69 44
77 87 90
63 69 62
56 70 88
51 49 19
74 19 47
23 52 57
40 46 76
78 43 78
42 45 36
22 71 23
87 84 95
86 1 84
97 34 70
80 62 3
15 47 1
22 82 10
99 83 58
64 56 30
47 84 60
24 86 14
95 83 87
34 67 80
50 85 40
88 29 17
27 4 67
7 9 73
92 35 23
94 73 69
63 93 62
82 83 96
12 83 79
98 55 64
44 22 96
24 20 87
87 41 70
99 85 43
6 86 67
15 51 98
55 82 56
24 6 25
60 95 25
48 11 9
74 90 3
48 36 14
29 23 13
98 29 4
73 82 78
3 51 29
35 87 10
10 55 81
10 9 75
14 29 0
20 84 50
34 50 6
77 85 30
18 12 75
55 87 6
12 90 44
64 42 83
78 99 64
53 69 0
43 93 94
61 39 8
53 15 20
20 6 70
20 33 19
16 15 61
18 38 85
22 52 10
53 20 83
4 28 63
38 34 72
59 80 57
51 88 59
25 46 48
19 70 16
52 50 46
64 13 69
72 4 84
58 5 29
76 77 18
37 93 80
44 31 23
52 100 62
2 9 47
83 88 95
24 26 5
36 89 6
30 60 42
46 63 95
65 42 97
70 45 93
3 91 51
99 16 60
81 11 34
62 1 77
46 69 60
16 67 41
97 37 3
36 80 78
35 45 5
5 87 39
77 7 65
27 28 91
18 34 41
96 93 67
42 96 26
64 92 74
52 75 75
19 61 43
13 72 80
75 7 85
6 15 90
53 73 29
5 37 25
99 34 77
17 42 94
46 49 6
80 24 83
34 90 13
30 35 87
64 39 57
9 20 24
92 5 3
34 95 41
13 71 19
63 54 68
92 38 58
95 78 84
90 53 48
26 88 0
90 43 85
64 6 95
92 2 60
53 11 86
18 94 58
87 16 33
46 48 48
16 1 32
71 90 77
21 97 98
46 44 72
46 72 78
31 41 18
28 97 69
78 61 50
62 21 21
70 72 22
35 56 97
24 4 77
59 13 53
99 4 99
46 62 54
69 57 0
53 91 3
43 71 78
6 77 88
77 37 23
61 65 86
41 5 2
83 28 32
83 9 25
37 90 3
90 17 16
63 83 28
40 36 78
49 86 5
29 13 37
91 8 19
23 60 46
64 43 84
9 3 1
86 23 0
100 12 50
44 30 39
24 83 65
32 71 26
61 43 82
33 10 97
89 99 41
43 47 89
57 5 41
38 39 94
76 5 83
93 49 69
6 59 75
94 91 19
71 42 10
72 41 28
41 13 58
94 44 48
37 30 45
69 33 44
24 45 34
24 41 38
22 32 4
58 96 54
30 76 3
43 63 1
90 20 58
68 92 37
55 65 68
35 62 70
28 85 95
14 60 41
97 70 89
83 30 5
96 47 25
10 42 99
98 21 72
13 77 10
50 18 2
88 70 95
53 4 46
12 19 59
7 29 29
38 84 11
32 99 96
43 31 83
22 24 7
92 63 65
43 56 61
48 53 25
75 13 71
52 83 5
44 32 81
22 59 5
64 4 52
61 5 98
66 79 91
18 55 79
89 22 95
42 29 82
92 20 36
28 73 96
73 46 41
45 44 76
90 83 95
25 11 40
51 63 32
59 49 4
72 77 42
72 69 41
35 84 93
10 2 7
77 70 18
94 69 5
10 74 46
30 85 49
8 100 90
49 19 28
51 45 73
16 24 100
85 82 54
54 12 76
35 55 6
96 30 22
36 17 54
78 35 31
61 97 78
86 67 22
13 65 5
71 87 1
90 56 53
35 81 85
29 44 73
33 3 17
76 64 89
80 98 68
68 64 35
96 59 39
31 51 41
15 19 73
21 50 44
6 68 35
8 13 65
84 17 77
64 37 75
98 72 40
63 40 52
63 20 70
15 38 12
44 77 75
54 90 21
50 12 10
12 58 96
6 66 18
93 87 16
97 14 37
85 24 46
36 3 18
56 4 57
26 94 45
17 67 74
87 44 65
82 45 38
43 62 100
69 92 35
91 46 81
44 27 79
17 80 77
90 41 87
37 56 47
21 83 1
5 23 19
36 5 99
7 10 17
88 79 67
68 98 22
39 62 93
8 80 41
44 58 4
79 73 4
74 96 71
3 4 72
8 26 94
70 51 51
