10 10
16 45 89
47 41 42
16 29 31
34 39 37
47 14 86
33 15 21
1 23 43
18 49 17
48 42 1
8 12 44
50 14 14
39 36 79
34 8 14
11 8 5
37 30 56
25 21 62
11 2 28
3 38 100
41 15 73
50 45 89
39 21 45
48 9 25
48 1 61
12 21 26
7 30 27
4 46 84
29 33 99
18 31 71
5 21 76
25 22 85
22 33 0
49 33 28
19 38 53
1 25 38
33 36 96
16 14 49
29 4 68
46 25 18
40 34 7
44 40 83
33 34 70
25 20 29
43 6 70
42 5 36
38 42 45
19 30 27
2 3 40
10 16 11
27 32 15
20 9 29
4 33 21
44 42 24
30 5 96
48 27 21
31 27 35
11 41 100
41 4 20
44 38 95
49 3 57
19 40 92
14 20 46
47 17 59
42 7 82
18 1 8
37 2 46
4 7 41
15 14 19
11 24 25
5 50 56
31 29 19
41 33 48
18 2 100
27 20 20
19 36 24
30 39 53
16 19 53
25 30 12
23 48 27
30 31 23
30 43 37
10 37 78
2 41 89
17 40 79
38 23 36
6 12 79
44 10 40
33 43 24
46 32 63
22 50 19
25 42 41
6 45 57
4 15 56
43 24 52
26 37 99
23 3 13
44 35 26
1 3 49
40 16 37
4 10 3
4 48 92
18 46 69
49 10 52
16 38 89
7 5 41
32 21 12
26 41 31
6 7 25
8 28 55
50 18 66
48 38 32
26 16 68
49 1 62
45 12 100
24 20 32
43 7 5
12 39 32
21 24 54
35 27 14
49 46 72
24 17 42
33 1 33
16 24 20
31 40 58
17 3 67
12 14 87
3 34 44
42 8 36
33 20 77
43 37 47
50 36 90
20 8 72
27 46 21
18 48 93
16 32 36
33 16 7
43 39 52
46 10 49
3 11 87
17 4 58
13 21 35
23 9 9
23 39 67
13 37 42
49 24 32
36 11 27
15 2 97
41 14 0
20 43 19
28 46 32
37 5 25
28 7 10
5 11 1
39 41 27
25 14 4
47 28 52
18 22 81
38 18 99
33 3 5
47 38 26
16 31 80
50 28 31
40 45 19
27 25 100
42 32 73
22 37 26
26 18 56
10 40 73
15 10 36
26 10 57
13 11 36
22 4 62
36 25 29
30 44 33
14 32 85
13 31 81
30 28 42
5 2 63
48 33 94
18 14 38
2 29 80
9 30 50
21 34 98
46 11 57
49 5 80
47 43 39
28 20 38
50 20 72
10 2 48
15 32 11
21 1 1
31 12 98
10 43 78
39 50 16
34 37 4
22 20 11
45 13 97
45 19 40
49 47 21
7 14 29
32 24 89
9 1 77
38 7 14
24 25 93
18 3 39
32 11 26
32 12 23
30 6 10
19 44 47
32 9 88
5 45 5
10 11 60
12 9 42
41 19 52
3 24 47
45 47 81
24 22 100
10 22 33
31 28 74
28 25 73
45 31 59
41 31 12
18 9 91
50 32 66
40 1 22
50 4 82
37 49 91
7 9 21
13 7 26
42 19 22
13 34 33
44 43 47
35 7 17
13 2 83
17 14 34
30 1 1
1 6 36
27 21 88
2 40 77
36 21 19
29 15 93
4 25 17
48 16 41
35 43 64
31 44 68
37 50 1
13 12 99
14 37 1
12 33 12
21 17 82
22 49 52
28 49 89
29 37 27
42 35 36
37 36 78
47 8 72
11 15 96
45 15 18
17 8 17
28 40 22
16 9 66
49 6 62
27 23 82
45 49 98
44 25 91
1 46 79
22 3 86
21 35 52
21 3 38
35 47 42
3 5 2
2 20 73
49 19 58
26 21 16
49 40 16
36 42 77
14 44 60
12 27 86
36 1 21
9 47 79
21 18 64
11 49 61
12 29 67
30 15 51
4 49 93
3 16 99
42 49 17
33 13 88
18 12 68
12 10 29
47 36 71
35 26 67
44 28 46
34 27 79
47 30 42
45 9 46
18 7 64
42 39 71
16 49 8
48 19 97
5 28 37
11 44 50
46 13 58
10 45 77
1 12 99
10 18 86
30 34 80
28 4 4
26 36 53
21 45 19
15 47 76
47 42 97
17 20 35
35 34 53
17 39 47
29 19 83
17 7 26
46 41 51
49 7 24
14 33 41
24 41 63
12 17 4
12 5 28
22 9 41
14 42 34
3 30 74
5 13 38
40 30 59
44 3 44
7 34 61
7 39 51
35 15 24
22 13 23
3 12 84
46 36 92
26 5 69
2 14 36
17 36 19
26 9 13
37 33 35
50 24 42
38 6 82
5 22 44
35 22 39
24 12 5
26 38 40
45 4 43
44 21 91
35 33 40
3 48 60
45 3 50
28 39 62
36 7 88
10 47 8
32 29 91
14 11 99
46 21 39
17 22 88
30 33 18
5 17 40
4 6 99
33 2 69

50 1225 8
3 19 6
27 39 15
42 10 87
42 6 74
33 18 92
39 13 55
12 28 91
43 41 78
25 23 81
3 38 57
13 43 85
13 37 57
17 46 37
29 25 93
32 47 23
48 45 49
46 26 32
46 24 56
36 43 46
47 9 93
33 30 4
45 44 65
44 1 67
43 26 5
22 2 57
34 21 77
31 32 0
6 9 79
39 44 81
27 40 43
18 30 50
28 6 94
8 46 43
2 32 11
3 29 51
35 14 43
44 28 11
40 47 12
19 46 89
13 40 30
27 22 45
4 50 67
31 50 28
1 9 54
12 19 57
38 35 54
2 20 67
5 47 74
50 24 27
29 38 31
38 50 82
26 50 3
35 15 98
36 24 67
32 7 92
19 23 38
11 37 2
46 31 54
37 19 39
12 36 10
47 13 17
14 41 76
50 29 95
13 5 1
5 3 75
43 8 63
49 48 75
31 47 64
50 20 6
43 38 32
4 42 47
23 20 98
30 1 11
37 7 99
22 34 38
39 37 89
14 2 82
14 37 39
42 40 30
4 8 35
46 13 96
49 43 46
37 42 69
14 3 41
47 1 36
9 30 79
25 27 5
24 15 13
19 49 89
11 29 65
33 49 46
4 3 99
32 28 86
48 32 49
38 23 37
4 47 31
10 44 30
37 2 51
46 41 49
18 15 16
24 30 21
4 20 39
9 32 16
4 22 16
18 20 16
42 30 100
17 42 47
40 3 6
5 42 38
2 18 49
14 25 42
39 4 86
12 1 70
18 4 52
47 45 56
21 32 3
13 3 80
23 32 3
43 40 83
10 2 15
49 50 26
3 42 44
44 48 52
21 38 17
42 12 3
7 30 6
50 11 12
23 47 24
7 35 32
44 31 11
43 33 30
41 32 49
15 50 45
42 38 21
31 14 79
2 3 35
21 4 51
15 42 8
26 47 24
45 19 23
27 17 90
5 14 87
48 10 43
1 22 30
49 30 32
24 18 78
21 7 57
39 21 82
19 39 3
45 9 6
33 37 28
9 34 29
18 41 6
32 37 49
50 12 4
34 14 53
7 15 0
45 34 80
35 2 78
34 19 6
46 34 86
25 28 42
22 36 4
16 37 29
26 13 15
19 2 89
49 31 86
5 25 8
10 29 91
37 50 24
20 29 48
48 7 88
28 38 42
2 9 100
11 3 97
28 40 42
49 23 85
32 6 79
3 43 15
23 24 3
42 33 11
2 29 96
23 14 83
6 12 83
24 5 29
26 17 90
34 48 79
44 17 46
31 22 42
39 14 21
49 37 85
47 24 73
39 5 35
19 1 80
6 37 52
45 32 99
3 34 70
31 28 45
1 2 27
45 36 36
23 28 88
10 7 7
48 5 94
36 42 79
33 23 7
31 37 86
43 29 10
29 18 43
37 44 71
27 35 58
17 33 87
7 24 87
28 4 27
25 8 47
11 40 33
13 41 42
30 47 28
22 37 18
46 15 44
25 42 47
4 48 57
38 7 17
1 46 97
19 41 53
35 9 40
9 44 61
47 15 44
8 50 64
18 35 78
31 24 54
14 45 91
31 30 36
18 6 75
29 13 39
8 2 75
11 32 51
20 27 98
26 29 58
12 34 28
17 31 82
3 32 100
45 4 54
22 19 53
31 10 40
30 25 23
45 21 48
19 7 45
46 2 12
8 41 55
18 10 14
21 23 9
41 22 30
36 13 64
46 32 27
30 14 16
42 49 100
35 17 65
8 19 62
1 32 74
45 40 45
44 50 45
22 39 46
35 26 69
21 49 33
49 11 32
34 5 74
23 42 53
19 16 6
24 16 31
1 8 15
24 17 9
30 27 78
47 49 54
32 8 60
23 30 53
41 17 39
45 23 48
17 25 78
5 8 32
50 2 20
17 1 85
47 29 100
33 21 59
50 9 13
13 23 37
28 13 44
20 34 21
31 1 46
21 6 84
2 16 13
34 40 39
36 46 56
39 10 2
28 10 81
3 7 85
3 44 39
15 23 28
10 5 51
22 7 51
20 40 98
44 35 58
16 28 53
35 42 10
2 40 38
33 20 13
14 7 89
1 5 98
44 32 2
36 16 5
29 27 41
12 45 59
50 17 13
34 36 18
10 45 23
31 20 88
2 39 37
48 46 43
11 12 46
48 24 24
46 43 2
10 34 29
31 26 92
26 48 77
33 13 26
36 18 96
27 33 80
5 23 12
38 8 85
16 33 74
50 6 8
46 23 18
20 7 96
17 15 0
45 8 47
30 46 21
28 19 9
31 45 17
43 9 52
21 8 76
39 24 94
32 27 69
39 41 96
3 22 1
31 38 97
30 35 37
32 15 49
40 44 21
46 28 23
35 39 3
25 32 14
3 48 94
1 34 71
12 30 73
6 3 3
46 10 59
43 34 4
12 38 47
50 7 79
45 13 83
34 23 87
32 10 45
12 14 73
15 29 44
32 34 98
44 18 80
9 24 61
26 3 75
14 49 78
9 38 40
29 14 35
26 8 8
34 11 46
20 36 93
24 1 91
27 28 42
25 45 71
41 35 65
26 18 6
41 20 30
42 48 14
45 46 50
12 33 65
32 30 49
33 31 20
13 35 27
19 32 42
19 4 84
9 8 18
1 39 19
41 4 91
7 4 100
33 50 53
4 23 82
21 47 83
48 35 31
48 9 88
47 19 39
5 41 2
4 36 5
39 18 80
22 30 35
43 18 87
7 23 13
18 8 68
10 27 2
22 9 62
27 11 33
20 24 100
23 41 37
21 41 75
36 7 67
1 26 15
31 12 40
36 37 45
32 36 3
14 36 59
16 41 68
2 47 39
15 39 18
45 24 48
13 12 16
38 5 79
12 23 31
25 35 79
26 45 38
30 11 71
18 21 78
1 4 59
47 36 50
36 1 31
32 17 96
49 27 26
37 46 95
31 25 74
40 50 31
9 31 28
21 22 87
49 5 33
6 13 16
38 26 46
16 40 80
35 34 73
43 17 61
41 24 61
31 7 51
7 13 52
13 16 70
47 3 75
20 48 64
34 41 21
10 4 68
45 28 14
34 26 43
36 26 23
50 21 25
23 17 77
3 39 85
6 8 57
38 18 21
38 25 19
32 38 9
42 31 30
4 43 6
35 3 12
2 5 84
8 30 34
25 22 61
6 30 40
45 41 19
13 30 42
50 48 97
24 3 5
48 30 1
14 38 5
31 35 54
32 5 20
40 31 74
40 30 21
16 1 22
45 1 6
9 19 74
22 14 7
15 34 9
17 36 100
7 8 13
17 8 58
45 22 99
44 29 14
4 9 43
7 43 12
20 6 20
39 12 80
47 28 4
40 9 67
28 24 60
44 2 77
5 27 48
38 39 45
19 40 9
16 34 4
45 11 67
13 22 43
23 18 42
41 11 23
29 33 92
16 6 56
13 21 96
46 49 91
40 35 89
42 41 27
23 16 81
31 5 100
33 28 1
39 26 0
9 12 76
48 18 6
11 7 27
23 22 86
47 38 89
50 45 74
24 33 80
36 40 79
39 49 63
2 6 20
8 49 96
9 39 14
39 11 25
37 8 76
20 28 81
17 38 29
6 44 27
19 48 53
27 16 48
8 35 73
5 4 85
4 13 3
27 46 8
30 38 15
48 2 49
8 28 4
1 41 46
47 8 7
50 3 71
41 31 18
49 13 75
11 10 6
31 39 96
7 26 41
35 1 32
40 7 43
17 34 81
15 40 30
39 7 86
11 26 18
35 5 46
27 47 73
19 26 98
26 16 0
10 33 49
6 23 3
36 19 31
15 36 13
14 50 34
18 9 29
47 33 14
27 12 20
49 6 55
32 16 9
43 45 41
8 31 7
44 19 64
40 37 96
34 8 56
21 12 47
24 4 56
14 21 22
2 12 1
3 45 30
1 20 1
41 36 87
11 25 75
33 11 65
39 23 15
44 41 2
11 42 79
15 12 90
1 33 86
41 38 71
19 31 80
27 6 86
43 32 76
24 27 98
23 31 37
28 2 20
8 33 30
48 43 27
33 15 17
43 10 38
24 2 33
34 24 43
7 45 74
23 36 4
40 21 85
20 32 87
42 9 87
34 50 7
28 15 20
46 21 81
14 6 17
21 15 74
19 33 15
33 44 68
9 37 80
40 38 62
28 29 93
6 17 49
31 18 64
30 37 41
22 49 36
49 16 29
49 45 32
2 33 7
10 3 49
9 10 90
16 14 93
35 37 52
31 27 93
14 40 9
19 15 70
6 26 2
35 49 49
24 38 48
27 15 97
41 49 91
43 2 52
14 1 93
50 1 20
11 31 93
5 9 49
1 42 99
13 11 15
16 8 22
13 34 94
48 13 58
45 17 90
41 47 89
37 29 99
43 5 66
10 36 5
40 12 42
21 10 43
24 10 83
50 22 63
48 25 95
21 44 41
8 42 47
18 34 80
19 11 2
12 17 14
30 20 58
25 26 77
4 37 27
3 8 45
26 41 89
16 47 52
35 36 12
16 10 58
11 14 41
8 40 23
6 22 33
23 35 18
40 41 63
40 5 90
20 3 48
32 50 9
42 43 36
48 37 99
47 22 9
41 30 11
25 3 55
2 42 0
6 4 8
30 43 14
29 46 22
41 48 18
24 44 100
30 26 65
16 9 78
30 44 99
17 5 53
42 46 62
28 30 56
33 48 40
3 37 93
2 11 66
5 22 60
18 7 55
43 25 11
19 50 33
10 50 45
16 43 16
30 17 37
21 35 30
11 5 66
11 22 98
16 7 3
41 25 0
44 38 64
10 25 76
34 42 9
19 18 11
17 10 71
5 29 57
34 7 83
13 31 18
6 34 65
24 37 64
17 40 48
9 3 88
18 47 9
17 13 32
29 41 16
29 7 92
12 35 77
44 26 12
7 9 25
42 26 63
29 22 68
36 2 56
42 28 8
43 22 51
21 31 46
50 28 71
47 44 51
20 13 60
27 26 29
47 46 54
42 22 65
29 32 69
14 20 78
1 28 83
20 43 15
38 11 85
30 29 92
35 47 8
27 36 21
1 21 80
22 15 89
25 6 26
16 31 87
20 38 21
20 15 58
41 15 74
2 13 1
28 41 57
8 15 67
44 5 87
48 38 8
26 12 14
14 10 19
14 27 3
41 6 74
6 43 58
32 42 87
45 6 46
34 33 96
34 47 56
25 15 39
44 12 74
48 29 56
16 18 1
25 18 65
28 17 72
12 3 6
19 42 28
10 37 55
26 14 73
43 1 29
12 41 83
30 16 88
18 22 96
20 26 24
1 10 78
38 49 87
30 36 87
2 7 91
49 1 69
21 30 13
48 22 42
14 8 79
15 4 61
27 1 25
22 32 72
14 24 39
14 44 10
3 16 48
9 17 52
11 44 0
49 20 95
4 17 12
29 21 51
4 30 61
14 18 39
29 34 54
50 13 17
20 22 94
38 36 32
11 47 13
32 39 18
29 1 2
44 13 15
33 45 38
15 5 70
39 46 97
47 43 84
29 6 69
32 14 17
43 35 8
17 39 40
29 19 58
14 48 18
15 1 16
17 22 54
36 29 22
10 6 53
17 48 86
26 28 32
42 20 62
37 28 77
7 49 27
25 33 3
18 28 65
15 48 62
48 21 78
40 23 11
20 44 50
30 3 45
5 46 97
42 47 41
42 18 82
39 8 16
14 42 87
5 20 70
24 22 37
23 43 56
22 26 24
13 32 77
36 8 100
25 40 93
1 25 96
9 41 43
36 11 57
34 4 41
18 50 83
38 15 68
3 36 54
44 22 63
2 34 16
2 30 39
2 23 37
5 18 38
18 3 49
15 49 33
25 16 41
27 42 0
35 6 40
23 8 55
27 3 57
48 6 59
21 11 92
1 37 17
27 9 70
11 8 5
34 44 23
25 46 72
46 9 42
28 7 54
24 35 15
18 37 86
12 24 41
36 49 67
3 28 61
50 42 37
8 24 55
24 6 97
41 3 50
12 46 13
14 19 27
48 27 56
6 33 49
46 44 95
46 14 63
18 13 49
16 22 16
38 4 41
47 25 28
12 25 26
50 16 57
3 31 99
43 15 35
20 47 2
30 5 60
13 14 2
25 19 33
28 48 93
37 15 80
43 44 4
1 40 46
40 49 20
20 35 95
26 37 46
10 38 87
26 23 73
27 34 9
10 26 44
38 27 3
17 21 33
38 33 41
13 1 53
8 22 7
11 28 84
25 49 20
11 6 56
13 9 80
23 27 52
5 36 42
20 19 6
32 24 61
45 2 95
15 10 46
45 38 2
36 44 19
37 27 28
39 25 100
16 38 65
33 36 92
2 41 74
1 23 3
8 10 44
15 6 34
24 42 87
24 13 67
3 21 49
7 33 47
1 18 91
41 33 63
4 40 61
7 27 71
46 7 94
13 8 53
23 50 36
5 19 84
9 25 24
42 7 18
38 37 47
2 27 45
14 33 49
7 17 60
18 46 56
21 26 39
17 47 51
5 16 80
28 43 85
40 33 91
39 29 72
37 21 41
19 35 65
45 18 41
14 28 53
34 31 16
17 19 96
4 29 74
8 29 74
20 45 84
49 32 22
30 39 5
9 29 95
20 25 88
49 17 89
50 47 23
35 46 25
14 47 33
22 40 89
7 25 77
5 12 65
33 3 2
45 35 1
37 20 92
48 23 13
4 2 22
20 16 73
37 43 13
43 50 37
21 24 28
20 10 49
27 21 62
10 49 43
31 6 4
9 14 23
10 35 58
5 26 3
42 45 84
11 4 83
37 23 90
11 15 54
39 40 30
29 40 93
4 27 48
11 9 96
20 21 82
49 24 66
31 2 7
12 43 42
13 19 27
16 42 20
12 4 69
9 36 68
34 30 49
47 39 87
3 17 25
17 29 6
25 21 13
38 6 96
24 11 87
35 11 87
15 44 75
12 16 50
35 29 65
33 9 31
27 13 80
46 4 67
20 12 25
49 44 95
4 49 31
43 27 82
28 36 5
22 28 78
40 18 21
18 49 3
12 29 44
39 48 17
16 4 30
31 36 19
9 28 23
16 46 45
23 29 76
21 42 84
17 20 2
46 40 74
44 7 27
14 17 32
6 40 9
22 33 68
50 25 47
39 33 7
47 12 78
5 6 73
12 18 97
34 38 28
42 39 11
38 46 10
12 22 38
9 26 71
50 35 60
37 41 39
47 48 86
4 35 33
43 31 51
29 42 12
34 25 17
38 19 33
15 31 43
11 46 75
35 22 32
24 29 1
32 35 15
37 34 10
4 25 67
24 19 45
20 46 13
36 48 66
21 19 42
1 38 89
43 21 82
4 33 81
4 44 62
11 23 26
26 15 67
6 47 40
15 2 47
16 11 58
27 50 9
28 39 50
33 26 100
32 12 48
10 47 11
10 23 39
48 1 93
10 30 83
20 39 90
50 39 1
13 25 20
49 2 15
36 6 70
45 30 66
39 36 3
40 32 91
10 19 26
15 45 43
21 36 80
15 9 78
9 20 53
46 6 16
8 44 46
25 24 98
16 29 96
31 4 11
37 45 42
43 24 25
20 8 98
50 5 8
21 5 84
7 41 10
17 37 19
33 32 25
32 4 40
29 45 94
3 23 81
19 30 72
24 40 39
10 13 74
11 43 91
27 18 56
7 47 14
16 15 17
33 46 28
11 17 0
5 7 18
26 4 59
28 5 9
34 39 6
33 5 49
1 6 3
8 12 77
27 41 65
29 31 43
2 26 22
26 49 34
40 26 78
11 1 59
35 28 84
37 12 47
49 28 95
44 25 10
49 3 95
42 13 33
4 14 97
3 1 10
27 44 37
16 48 98
41 10 10
14 43 63
40 48 60
44 42 75
15 13 41
35 16 70
35 33 7
8 48 82
45 27 78
14 15 31
25 37 8
38 13 96
16 21 52
45 5 60
46 50 60
22 46 66
15 3 66
49 34 99
12 49 21
10 12 31
21 28 42
19 6 85
43 19 48
2 17 9
2 38 57
50 36 69
17 16 19
1 7 62
44 23 3
27 8 85
32 18 90
41 50 19
16 44 73
7 6 81
12 48 4
39 6 48
25 36 38
45 16 49
17 18 75
23 9 69
9 49 18
26 24 21
2 25 0
21 9 18
48 31 14
43 39 57
39 45 78
37 5 21
32 26 38
50 30 75
10 40 49
15 30 80
49 29 99
3 46 74
27 19 17
11 48 23
7 12 29
47 37 30
18 11 6
22 38 60
10 22 36
34 28 4
11 20 43
16 39 2
21 2 42

50 1225 8
40 45 1
25 37 88
41 49 43
32 9 25
34 23 82
40 28 64
23 17 85
49 20 51
14 8 100
2 17 59
46 2 11
21 28 53
48 4 17
23 44 50
28 39 35
41 45 54
16 5 22
48 14 39
37 17 29
5 38 60
11 38 17
15 2 30
14 45 10
3 25 87
32 46 42
10 19 89
19 6 2
14 37 84
22 32 99
30 47 49
4 22 75
46 25 57
47 31 20
1 25 40
47 37 56
33 47 36
35 26 95
34 28 85
49 14 94
35 49 88
18 26 94
11 15 98
23 19 14
31 10 74
39 42 12
6 26 45
43 50 44
1 16 33
42 33 48
43 19 8
49 25 49
36 9 41
6 43 76
34 12 50
18 6 15
33 16 6
9 40 62
2 7 90
3 7 95
39 35 59
20 39 37
43 11 50
28 42 86
4 2 17
36 1 55
36 18 57
14 26 52
7 29 48
8 20 60
42 18 22
49 21 73
37 16 57
42 7 23
49 9 93
34 25 93
31 20 74
11 18 99
31 19 55
35 20 36
10 39 10
19 30 58
49 34 12
38 42 100
42 22 79
34 29 82
5 41 13
42 50 57
8 37 20
16 34 92
42 45 55
1 48 35
18 27 57
42 49 64
5 19 22
19 21 29
38 19 88
32 49 82
23 21 68
9 19 92
36 45 95
41 16 80
30 29 25
36 47 29
16 25 33
11 31 49
9 27 17
33 3 98
30 22 40
9 20 69
35 31 94
10 50 16
45 12 38
15 4 27
10 4 3
49 39 30
8 23 14
38 43 65
18 13 44
22 33 33
41 4 96
44 47 21
48 39 1
4 35 24
21 22 51
41 1 97
18 4 48
49 10 53
30 16 73
6 23 90
19 48 35
23 11 12
36 6 66
30 35 80
30 12 93
47 17 93
24 25 49
9 41 21
45 18 55
44 48 50
12 40 50
19 34 51
41 14 72
4 23 8
20 17 24
5 32 48
24 40 57
13 28 69
24 45 78
7 14 39
40 48 30
8 1 80
42 25 81
8 6 85
26 16 5
9 14 65
15 6 11
30 43 38
34 15 93
32 24 84
38 48 86
16 2 36
44 38 52
22 2 14
13 25 34
25 14 86
14 10 55
48 22 58
28 36 54
17 1 43
18 38 54
15 8 100
9 33 75
21 39 72
9 22 33
10 43 88
30 1 89
24 6 71
32 19 84
46 4 40
25 17 68
34 32 49
16 45 92
34 37 2
32 33 60
34 50 9
35 10 92
17 43 0
37 4 81
28 17 43
20 41 48
31 23 49
27 10 11
20 36 37
3 16 55
22 20 33
14 11 60
24 44 46
42 44 42
14 22 25
9 47 99
18 17 91
21 38 36
14 15 63
28 30 31
16 43 100
10 8 48
5 37 51
35 9 40
35 12 42
31 44 21
7 11 30
28 3 81
44 26 88
29 16 74
1 35 16
26 1 6
41 26 16
30 20 50
6 21 55
6 35 9
5 34 97
48 13 60
10 5 18
18 20 13
17 50 51
44 29 45
1 21 64
9 28 56
37 7 41
6 33 23
16 12 67
25 28 2
19 33 61
19 18 96
18 39 31
9 48 49
50 8 8
36 15 47
31 32 98
34 30 94
9 39 16
44 22 38
28 38 31
49 6 13
42 27 7
25 30 55
31 7 1
22 8 18
4 33 0
13 6 40
8 18 97
42 35 89
20 45 18
19 2 40
2 35 50
43 39 94
22 40 7
19 41 56
39 29 8
49 30 23
22 25 58
14 34 42
21 9 13
50 39 100
35 44 67
29 42 79
5 22 100
45 29 17
34 27 20
41 15 21
12 23 74
12 2 30
1 23 59
49 29 56
18 1 57
16 6 100
27 23 34
7 21 75
11 8 73
29 37 26
2 9 13
17 39 26
36 14 97
13 9 39
25 40 44
47 34 11
1 5 99
48 5 39
8 41 81
38 30 35
16 7 22
24 19 67
45 19 83
41 39 55
46 31 44
21 2 57
25 12 88
22 27 24
2 39 45
41 50 56
11 17 49
37 27 65
7 12 57
18 24 8
40 49 47
40 32 91
30 48 97
5 49 40
19 50 67
23 37 42
49 46 50
34 46 37
29 1 7
15 22 36
18 50 60
13 1 14
7 43 10
33 46 74
10 47 36
1 10 95
22 37 87
3 23 42
49 22 18
14 2 61
2 31 17
48 20 75
13 7 53
49 44 64
21 32 4
8 32 66
8 43 79
14 46 85
50 4 33
10 21 79
8 16 32
8 46 38
46 28 90
5 36 86
17 3 40
13 39 61
39 5 31
29 22 60
49 3 87
24 11 63
25 27 51
41 3 75
40 21 83
17 45 76
2 1 95
10 22 100
34 22 88
12 31 1
4 29 37
2 20 91
43 4 32
39 27 45
33 21 53
49 50 90
50 13 100
47 41 13
44 27 41
43 23 91
20 6 88
17 19 26
36 29 19
43 26 39
10 46 20
24 27 20
38 1 19
13 42 28
27 50 88
18 9 99
28 41 52
33 23 53
25 39 37
21 46 0
4 1 40
28 26 5
22 26 18
17 27 78
21 18 41
9 1 97
9 45 22
7 1 54
43 47 19
50 46 79
2 33 85
15 44 64
12 32 36
34 6 70
35 22 96
35 19 10
44 9 19
23 15 6
1 45 98
22 36 62
27 49 3
6 11 12
15 49 78
47 39 32
44 37 86
38 40 56
18 37 95
5 40 13
10 20 66
22 3 97
22 19 90
31 37 72
21 41 21
41 36 10
10 48 48
46 43 48
25 20 38
11 39 6
37 13 97
20 32 17
33 11 82
26 46 6
12 37 20
42 23 79
3 38 5
6 50 67
23 20 80
38 41 38
4 30 3
12 47 6
39 30 24
46 42 47
38 25 27
13 2 99
36 50 55
19 29 75
41 48 44
1 44 69
42 30 81
15 12 29
47 46 28
29 50 92
45 8 74
46 37 9
43 44 40
8 3 45
47 5 18
15 1 45
31 22 8
19 49 43
17 46 66
10 9 80
37 36 8
33 29 24
9 17 62
5 8 2
17 22 41
33 10 36
44 39 60
11 4 40
24 47 88
3 37 82
38 20 3
4 7 52
19 15 94
25 2 86
39 40 7
22 24 17
24 16 9
4 26 42
23 9 26
3 44 79
27 45 33
49 37 47
17 48 35
24 29 54
7 39 79
1 34 19
46 44 52
13 10 45
38 12 30
32 37 79
45 21 40
28 27 95
15 37 83
12 33 98
9 11 89
24 42 74
38 50 98
3 30 25
6 45 15
8 2 11
40 11 99
50 23 74
36 33 66
37 38 72
14 21 29
46 45 8
5 28 42
47 26 12
6 4 85
23 26 24
25 11 27
45 10 53
35 17 17
43 32 68
4 34 83
13 44 55
10 15 72
35 50 3
14 29 48
35 5 40
8 26 37
31 38 9
23 25 26
7 40 84
44 11 80
40 47 17
39 6 29
3 6 2
33 49 58
33 15 79
25 32 55
35 32 80
31 45 6
28 6 57
7 27 73
26 12 9
29 32 74
4 25 14
45 49 98
33 8 13
34 24 98
50 48 79
36 21 32
15 42 70
25 18 60
13 49 77
19 27 15
12 44 36
13 45 17
7 46 28
21 11 88
13 24 90
37 9 52
3 40 97
50 40 78
47 48 76
28 49 11
7 48 16
47 21 50
9 50 18
18 16 67
29 2 80
15 28 59
4 45 46
9 4 99
32 48 41
6 17 45
12 1 51
16 35 83
22 28 98
32 47 87
8 36 35
11 49 84
8 31 23
50 20 50
48 11 17
45 50 49
18 46 30
28 19 68
8 38 40
41 42 94
25 5 98
9 38 95
9 3 79
17 14 84
5 18 86
32 16 30
49 31 34
29 17 100
50 22 27
1 42 77
43 9 45
4 21 57
23 28 33
37 41 1
34 18 56
24 46 23
40 42 11
2 43 14
21 24 88
7 8 67
47 18 38
13 16 19
41 17 99
50 7 93
15 24 100
12 9 3
31 6 13
2 44 29
46 48 79
46 1 75
25 43 98
2 40 81
27 15 85
26 29 38
18 49 71
2 23 63
14 32 70
17 38 80
2 48 4
29 20 14
39 32 2
3 27 70
11 47 34
29 38 15
41 11 12
48 35 46
43 41 50
44 50 79
45 5 77
21 8 64
47 16 89
19 47 54
37 19 63
41 33 77
17 34 43
8 9 2
45 7 11
7 34 81
40 36 42
15 50 48
21 35 59
11 35 70
14 30 6
29 18 56
7 9 96
24 23 44
27 40 70
8 40 85
16 20 96
35 18 1
39 46 45
20 21 77
16 48 31
26 3 77
40 29 68
48 29 93
37 33 67
46 12 81
18 48 24
33 17 60
38 22 80
39 15 98
7 26 99
9 31 30
7 15 91
13 31 45
46 15 94
5 42 33
3 21 70
8 47 62
45 30 73
25 10 20
30 27 87
43 48 69
42 8 80
20 5 89
4 49 55
1 49 75
10 34 85
11 45 88
44 8 74
49 24 0
2 30 70
7 24 20
3 36 23
44 28 21
41 22 82
3 34 45
27 32 98
45 48 33
27 38 12
10 40 88
6 5 28
14 27 18
9 6 46
42 16 91
40 23 93
3 15 52
20 1 50
14 12 56
27 5 66
3 13 32
28 2 85
38 7 9
19 12 81
47 42 96
36 12 93
24 36 0
18 2 57
27 12 68
6 37 42
18 43 77
21 16 12
36 32 3
2 27 17
27 43 44
49 38 80
4 14 72
29 31 64
35 24 87
31 24 91
29 23 13
31 36 95
20 12 75
10 12 4
41 12 50
3 35 47
41 10 35
6 30 79
24 17 9
50 31 64
30 24 53
26 32 66
12 28 97
4 27 90
46 29 55
14 47 89
34 8 92
16 36 83
39 38 7
19 1 71
45 35 37
24 9 28
46 22 88
34 36 82
14 31 32
22 18 70
3 46 58
40 26 93
5 7 91
26 31 34
39 24 13
40 44 64
4 39 8
43 31 36
